host_id;event_day;event_time;event_type;measurement_type;measurement_quantity;measurement_outcome;measurement_unit;inoculation_type;inoculation_pathogen;inoculation_dose;inoculation_unit;treatment_type;treatment_dose;treatment_unit
306;1;;measurement;organen;1;;;;;;;;;
306;1;;measurement;darm uitwendig;1;;;;;;;;;
306;1;;measurement;dooier;1;;;;;;;;;
306;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
307;1;;measurement;growth;NA;;gram;;;;;;;
307;1;;measurement;FC;NA;;gram;;;;;;;
307;1;;measurement;krop/conditie;NA;;;;;;;;;
307;1;;measurement;veren;NA;;;;;;;;;
307;1;;measurement;navel;NA;;;;;;;;;
307;1;;measurement;voetzolen;NA;;;;;;;;;
307;1;;measurement;pootstand;NA;;;;;;;;;
307;1;;measurement;heupkop;NA;;;;;;;;;
307;1;;measurement;organen;NA;;;;;;;;;
307;1;;measurement;darm uitwendig;NA;;;;;;;;;
307;1;;measurement;dooier;NA;;;;;;;;;
307;1;;measurement;luchtzakken en vliezen;NA;;;;;;;;;
308;1;;measurement;growth;904;;gram;;;;;;;
308;1;;measurement;FC;11986.87;;gram;;;;;;;
308;1;;measurement;krop/conditie;1;;;;;;;;;
308;1;;measurement;veren;1;;;;;;;;;
308;1;;measurement;navel;1;;;;;;;;;
308;1;;measurement;voetzolen;2;;;;;;;;;
308;1;;measurement;pootstand;1;;;;;;;;;
308;1;;measurement;heupkop;1;;;;;;;;;
308;1;;measurement;organen;1;;;;;;;;;
308;1;;measurement;darm uitwendig;1;;;;;;;;;
308;1;;measurement;dooier;1;;;;;;;;;
308;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
309;1;;measurement;growth;NA;;gram;;;;;;;
309;1;;measurement;FC;NA;;gram;;;;;;;
309;1;;measurement;krop/conditie;NA;;;;;;;;;
309;1;;measurement;veren;NA;;;;;;;;;
309;1;;measurement;navel;NA;;;;;;;;;
309;1;;measurement;voetzolen;NA;;;;;;;;;
309;1;;measurement;pootstand;NA;;;;;;;;;
309;1;;measurement;heupkop;NA;;;;;;;;;
309;1;;measurement;organen;NA;;;;;;;;;
309;1;;measurement;darm uitwendig;NA;;;;;;;;;
309;1;;measurement;dooier;NA;;;;;;;;;
309;1;;measurement;luchtzakken en vliezen;NA;;;;;;;;;
310;1;;measurement;growth;1143;;gram;;;;;;;
310;1;;measurement;FC;11986.87;;gram;;;;;;;
310;1;;measurement;krop/conditie;1;;;;;;;;;
310;1;;measurement;veren;1;;;;;;;;;
310;1;;measurement;navel;1;;;;;;;;;
310;1;;measurement;voetzolen;3;;;;;;;;;
310;1;;measurement;pootstand;1;;;;;;;;;
310;1;;measurement;heupkop;2;;;;;;;;;
310;1;;measurement;organen;1;;;;;;;;;
310;1;;measurement;darm uitwendig;1;;;;;;;;;
310;1;;measurement;dooier;1;;;;;;;;;
310;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
311;1;;measurement;growth;830;;gram;;;;;;;
311;1;;measurement;FC;11986.87;;gram;;;;;;;
311;1;;measurement;krop/conditie;1;;;;;;;;;
311;1;;measurement;veren;1;;;;;;;;;
311;1;;measurement;navel;1;;;;;;;;;
311;1;;measurement;voetzolen;3;;;;;;;;;
311;1;;measurement;pootstand;1;;;;;;;;;
311;1;;measurement;heupkop;1;;;;;;;;;
311;1;;measurement;organen;1;;;;;;;;;
311;1;;measurement;darm uitwendig;1;;;;;;;;;
311;1;;measurement;dooier;1;;;;;;;;;
311;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
312;1;;measurement;growth;982;;gram;;;;;;;
312;1;;measurement;FC;11986.87;;gram;;;;;;;
312;1;;measurement;krop/conditie;1;;;;;;;;;
312;1;;measurement;veren;1;;;;;;;;;
312;1;;measurement;navel;1;;;;;;;;;
312;1;;measurement;voetzolen;1;;;;;;;;;
312;1;;measurement;pootstand;1;;;;;;;;;
312;1;;measurement;heupkop;2;;;;;;;;;
312;1;;measurement;organen;1;;;;;;;;;
312;1;;measurement;darm uitwendig;1;;;;;;;;;
312;1;;measurement;dooier;1;;;;;;;;;
312;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
313;1;;measurement;growth;NA;;gram;;;;;;;
313;1;;measurement;FC;NA;;gram;;;;;;;
313;1;;measurement;krop/conditie;NA;;;;;;;;;
313;1;;measurement;veren;NA;;;;;;;;;
313;1;;measurement;navel;NA;;;;;;;;;
313;1;;measurement;voetzolen;NA;;;;;;;;;
313;1;;measurement;pootstand;NA;;;;;;;;;
313;1;;measurement;heupkop;NA;;;;;;;;;
313;1;;measurement;organen;NA;;;;;;;;;
313;1;;measurement;darm uitwendig;NA;;;;;;;;;
313;1;;measurement;dooier;NA;;;;;;;;;
313;1;;measurement;luchtzakken en vliezen;NA;;;;;;;;;
314;1;;measurement;growth;577;;gram;;;;;;;
314;1;;measurement;FC;11920;;gram;;;;;;;
314;1;;measurement;krop/conditie;1;;;;;;;;;
314;1;;measurement;veren;1;;;;;;;;;
314;1;;measurement;navel;1;;;;;;;;;
314;1;;measurement;voetzolen;2;;;;;;;;;
314;1;;measurement;pootstand;1;;;;;;;;;
314;1;;measurement;heupkop;1;;;;;;;;;
314;1;;measurement;organen;1;;;;;;;;;
314;1;;measurement;darm uitwendig;1;;;;;;;;;
314;1;;measurement;dooier;1;;;;;;;;;
314;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
315;1;;measurement;growth;628;;gram;;;;;;;
315;1;;measurement;FC;11920;;gram;;;;;;;
315;1;;measurement;krop/conditie;1;;;;;;;;;
315;1;;measurement;veren;1;;;;;;;;;
315;1;;measurement;navel;1;;;;;;;;;
315;1;;measurement;voetzolen;2;;;;;;;;;
315;1;;measurement;pootstand;1;;;;;;;;;
315;1;;measurement;heupkop;1;;;;;;;;;
315;1;;measurement;organen;1;;;;;;;;;
315;1;;measurement;darm uitwendig;1;;;;;;;;;
315;1;;measurement;dooier;1;;;;;;;;;
315;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
316;1;;measurement;growth;952;;gram;;;;;;;
316;1;;measurement;FC;11920;;gram;;;;;;;
316;1;;measurement;krop/conditie;1;;;;;;;;;
316;1;;measurement;veren;1;;;;;;;;;
316;1;;measurement;navel;1;;;;;;;;;
316;1;;measurement;voetzolen;1;;;;;;;;;
316;1;;measurement;pootstand;1;;;;;;;;;
316;1;;measurement;heupkop;1;;;;;;;;;
316;1;;measurement;organen;1;;;;;;;;;
316;1;;measurement;darm uitwendig;1;;;;;;;;;
316;1;;measurement;dooier;1;;;;;;;;;
316;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
317;1;;measurement;growth;944;;gram;;;;;;;
317;1;;measurement;FC;11920;;gram;;;;;;;
317;1;;measurement;krop/conditie;1;;;;;;;;;
317;1;;measurement;veren;1;;;;;;;;;
317;1;;measurement;navel;1;;;;;;;;;
317;1;;measurement;voetzolen;2;;;;;;;;;
317;1;;measurement;pootstand;1;;;;;;;;;
317;1;;measurement;heupkop;1;;;;;;;;;
317;1;;measurement;organen;1;;;;;;;;;
317;1;;measurement;darm uitwendig;1;;;;;;;;;
317;1;;measurement;dooier;1;;;;;;;;;
317;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
318;1;;measurement;growth;895;;gram;;;;;;;
318;1;;measurement;FC;11920;;gram;;;;;;;
318;1;;measurement;krop/conditie;1;;;;;;;;;
318;1;;measurement;veren;1;;;;;;;;;
318;1;;measurement;navel;1;;;;;;;;;
318;1;;measurement;voetzolen;2;;;;;;;;;
318;1;;measurement;pootstand;1;;;;;;;;;
318;1;;measurement;heupkop;1;;;;;;;;;
318;1;;measurement;organen;1;;;;;;;;;
318;1;;measurement;darm uitwendig;1;;;;;;;;;
318;1;;measurement;dooier;1;;;;;;;;;
318;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
319;1;;measurement;growth;911;;gram;;;;;;;
319;1;;measurement;FC;11920;;gram;;;;;;;
319;1;;measurement;krop/conditie;1;;;;;;;;;
319;1;;measurement;veren;1;;;;;;;;;
319;1;;measurement;navel;1;;;;;;;;;
319;1;;measurement;voetzolen;2;;;;;;;;;
319;1;;measurement;pootstand;1;;;;;;;;;
319;1;;measurement;heupkop;1;;;;;;;;;
319;1;;measurement;organen;1;;;;;;;;;
319;1;;measurement;darm uitwendig;1;;;;;;;;;
319;1;;measurement;dooier;1;;;;;;;;;
319;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
320;1;;measurement;growth;865;;gram;;;;;;;
320;1;;measurement;FC;11920;;gram;;;;;;;
320;1;;measurement;krop/conditie;1;;;;;;;;;
320;1;;measurement;veren;1;;;;;;;;;
320;1;;measurement;navel;1;;;;;;;;;
320;1;;measurement;voetzolen;1;;;;;;;;;
320;1;;measurement;pootstand;1;;;;;;;;;
320;1;;measurement;heupkop;1;;;;;;;;;
320;1;;measurement;organen;1;;;;;;;;;
320;1;;measurement;darm uitwendig;1;;;;;;;;;
320;1;;measurement;dooier;1;;;;;;;;;
320;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
321;1;;measurement;growth;1044;;gram;;;;;;;
321;1;;measurement;FC;11920;;gram;;;;;;;
321;1;;measurement;krop/conditie;1;;;;;;;;;
321;1;;measurement;veren;1;;;;;;;;;
321;1;;measurement;navel;1;;;;;;;;;
321;1;;measurement;voetzolen;2;;;;;;;;;
321;1;;measurement;pootstand;1;;;;;;;;;
321;1;;measurement;heupkop;1;;;;;;;;;
321;1;;measurement;organen;1;;;;;;;;;
321;1;;measurement;darm uitwendig;1;;;;;;;;;
321;1;;measurement;dooier;1;;;;;;;;;
321;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
322;1;;measurement;growth;902;;gram;;;;;;;
322;1;;measurement;FC;11920;;gram;;;;;;;
322;1;;measurement;krop/conditie;1;;;;;;;;;
322;1;;measurement;veren;1;;;;;;;;;
322;1;;measurement;navel;1;;;;;;;;;
322;1;;measurement;voetzolen;2;;;;;;;;;
322;1;;measurement;pootstand;1;;;;;;;;;
322;1;;measurement;heupkop;2;;;;;;;;;
322;1;;measurement;organen;1;;;;;;;;;
322;1;;measurement;darm uitwendig;1;;;;;;;;;
322;1;;measurement;dooier;1;;;;;;;;;
322;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
323;1;;measurement;growth;1001;;gram;;;;;;;
323;1;;measurement;FC;11920;;gram;;;;;;;
323;1;;measurement;krop/conditie;1;;;;;;;;;
323;1;;measurement;veren;1;;;;;;;;;
323;1;;measurement;navel;1;;;;;;;;;
323;1;;measurement;voetzolen;3;;;;;;;;;
323;1;;measurement;pootstand;1;;;;;;;;;
323;1;;measurement;heupkop;2;;;;;;;;;
323;1;;measurement;organen;1;;;;;;;;;
323;1;;measurement;darm uitwendig;1;;;;;;;;;
323;1;;measurement;dooier;1;;;;;;;;;
323;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
324;1;;measurement;growth;NA;;gram;;;;;;;
324;1;;measurement;FC;NA;;gram;;;;;;;
324;1;;measurement;krop/conditie;NA;;;;;;;;;
324;1;;measurement;veren;NA;;;;;;;;;
324;1;;measurement;navel;NA;;;;;;;;;
324;1;;measurement;voetzolen;NA;;;;;;;;;
324;1;;measurement;pootstand;NA;;;;;;;;;
324;1;;measurement;heupkop;NA;;;;;;;;;
324;1;;measurement;organen;NA;;;;;;;;;
324;1;;measurement;darm uitwendig;NA;;;;;;;;;
324;1;;measurement;dooier;NA;;;;;;;;;
324;1;;measurement;luchtzakken en vliezen;NA;;;;;;;;;
325;1;;measurement;growth;NA;;gram;;;;;;;
325;1;;measurement;FC;NA;;gram;;;;;;;
325;1;;measurement;krop/conditie;NA;;;;;;;;;
325;1;;measurement;veren;NA;;;;;;;;;
325;1;;measurement;navel;NA;;;;;;;;;
325;1;;measurement;voetzolen;NA;;;;;;;;;
325;1;;measurement;pootstand;NA;;;;;;;;;
325;1;;measurement;heupkop;NA;;;;;;;;;
325;1;;measurement;organen;NA;;;;;;;;;
325;1;;measurement;darm uitwendig;NA;;;;;;;;;
325;1;;measurement;dooier;NA;;;;;;;;;
325;1;;measurement;luchtzakken en vliezen;NA;;;;;;;;;
326;1;;measurement;growth;NA;;gram;;;;;;;
326;1;;measurement;FC;NA;;gram;;;;;;;
326;1;;measurement;krop/conditie;NA;;;;;;;;;
326;1;;measurement;veren;NA;;;;;;;;;
326;1;;measurement;navel;NA;;;;;;;;;
326;1;;measurement;voetzolen;NA;;;;;;;;;
326;1;;measurement;pootstand;NA;;;;;;;;;
326;1;;measurement;heupkop;NA;;;;;;;;;
326;1;;measurement;organen;NA;;;;;;;;;
326;1;;measurement;darm uitwendig;NA;;;;;;;;;
326;1;;measurement;dooier;NA;;;;;;;;;
326;1;;measurement;luchtzakken en vliezen;NA;;;;;;;;;
327;1;;measurement;growth;788;;gram;;;;;;;
327;1;;measurement;FC;13056;;gram;;;;;;;
327;1;;measurement;krop/conditie;1;;;;;;;;;
327;1;;measurement;veren;1;;;;;;;;;
327;1;;measurement;navel;1;;;;;;;;;
327;1;;measurement;voetzolen;3;;;;;;;;;
327;1;;measurement;pootstand;NA;;;;;;;;;
327;1;;measurement;heupkop;1;;;;;;;;;
327;1;;measurement;organen;1;;;;;;;;;
327;1;;measurement;darm uitwendig;1;;;;;;;;;
327;1;;measurement;dooier;1;;;;;;;;;
327;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
328;1;;measurement;growth;908;;gram;;;;;;;
328;1;;measurement;FC;13056;;gram;;;;;;;
328;1;;measurement;krop/conditie;1;;;;;;;;;
328;1;;measurement;veren;1;;;;;;;;;
328;1;;measurement;navel;1;;;;;;;;;
328;1;;measurement;voetzolen;1;;;;;;;;;
328;1;;measurement;pootstand;1;;;;;;;;;
328;1;;measurement;heupkop;2;;;;;;;;;
328;1;;measurement;organen;1;;;;;;;;;
328;1;;measurement;darm uitwendig;1;;;;;;;;;
328;1;;measurement;dooier;1;;;;;;;;;
328;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
329;1;;measurement;growth;NA;;gram;;;;;;;
329;1;;measurement;FC;NA;;gram;;;;;;;
329;1;;measurement;krop/conditie;NA;;;;;;;;;
329;1;;measurement;veren;NA;;;;;;;;;
329;1;;measurement;navel;NA;;;;;;;;;
329;1;;measurement;voetzolen;NA;;;;;;;;;
329;1;;measurement;pootstand;NA;;;;;;;;;
329;1;;measurement;heupkop;NA;;;;;;;;;
329;1;;measurement;organen;NA;;;;;;;;;
329;1;;measurement;darm uitwendig;NA;;;;;;;;;
329;1;;measurement;dooier;NA;;;;;;;;;
329;1;;measurement;luchtzakken en vliezen;NA;;;;;;;;;
330;1;;measurement;growth;730;;gram;;;;;;;
330;1;;measurement;FC;13056;;gram;;;;;;;
330;1;;measurement;krop/conditie;1;;;;;;;;;
330;1;;measurement;veren;1;;;;;;;;;
330;1;;measurement;navel;1;;;;;;;;;
330;1;;measurement;voetzolen;2;;;;;;;;;
330;1;;measurement;pootstand;1;;;;;;;;;
330;1;;measurement;heupkop;1;;;;;;;;;
330;1;;measurement;organen;1;;;;;;;;;
330;1;;measurement;darm uitwendig;1;;;;;;;;;
330;1;;measurement;dooier;1;;;;;;;;;
330;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
331;1;;measurement;growth;942;;gram;;;;;;;
331;1;;measurement;FC;13056;;gram;;;;;;;
331;1;;measurement;krop/conditie;1;;;;;;;;;
331;1;;measurement;veren;1;;;;;;;;;
331;1;;measurement;navel;1;;;;;;;;;
331;1;;measurement;voetzolen;1;;;;;;;;;
331;1;;measurement;pootstand;1;;;;;;;;;
331;1;;measurement;heupkop;2;;;;;;;;;
331;1;;measurement;organen;1;;;;;;;;;
331;1;;measurement;darm uitwendig;1;;;;;;;;;
331;1;;measurement;dooier;1;;;;;;;;;
331;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
332;1;;measurement;growth;887;;gram;;;;;;;
332;1;;measurement;FC;13056;;gram;;;;;;;
332;1;;measurement;krop/conditie;1;;;;;;;;;
332;1;;measurement;veren;1;;;;;;;;;
332;1;;measurement;navel;1;;;;;;;;;
332;1;;measurement;voetzolen;2;;;;;;;;;
332;1;;measurement;pootstand;1;;;;;;;;;
332;1;;measurement;heupkop;1;;;;;;;;;
332;1;;measurement;organen;1;;;;;;;;;
332;1;;measurement;darm uitwendig;1;;;;;;;;;
332;1;;measurement;dooier;1;;;;;;;;;
332;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
333;1;;measurement;growth;948;;gram;;;;;;;
333;1;;measurement;FC;13056;;gram;;;;;;;
333;1;;measurement;krop/conditie;1;;;;;;;;;
333;1;;measurement;veren;1;;;;;;;;;
333;1;;measurement;navel;1;;;;;;;;;
333;1;;measurement;voetzolen;3;;;;;;;;;
333;1;;measurement;pootstand;1;;;;;;;;;
333;1;;measurement;heupkop;1;;;;;;;;;
333;1;;measurement;organen;1;;;;;;;;;
333;1;;measurement;darm uitwendig;1;;;;;;;;;
333;1;;measurement;dooier;1;;;;;;;;;
333;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
334;1;;measurement;growth;1086;;gram;;;;;;;
334;1;;measurement;FC;13056;;gram;;;;;;;
334;1;;measurement;krop/conditie;1;;;;;;;;;
334;1;;measurement;veren;1;;;;;;;;;
334;1;;measurement;navel;1;;;;;;;;;
334;1;;measurement;voetzolen;1;;;;;;;;;
334;1;;measurement;pootstand;1;;;;;;;;;
334;1;;measurement;heupkop;1;;;;;;;;;
334;1;;measurement;organen;1;;;;;;;;;
334;1;;measurement;darm uitwendig;1;;;;;;;;;
334;1;;measurement;dooier;1;;;;;;;;;
334;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
335;1;;measurement;growth;989;;gram;;;;;;;
335;1;;measurement;FC;13056;;gram;;;;;;;
335;1;;measurement;krop/conditie;1;;;;;;;;;
335;1;;measurement;veren;1;;;;;;;;;
335;1;;measurement;navel;1;;;;;;;;;
335;1;;measurement;voetzolen;1;;;;;;;;;
335;1;;measurement;pootstand;1;;;;;;;;;
335;1;;measurement;heupkop;1;;;;;;;;;
335;1;;measurement;organen;1;;;;;;;;;
335;1;;measurement;darm uitwendig;1;;;;;;;;;
335;1;;measurement;dooier;1;;;;;;;;;
335;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
336;1;;measurement;growth;870;;gram;;;;;;;
336;1;;measurement;FC;13056;;gram;;;;;;;
336;1;;measurement;krop/conditie;1;;;;;;;;;
336;1;;measurement;veren;1;;;;;;;;;
336;1;;measurement;navel;1;;;;;;;;;
336;1;;measurement;voetzolen;1;;;;;;;;;
336;1;;measurement;pootstand;1;;;;;;;;;
336;1;;measurement;heupkop;2;;;;;;;;;
336;1;;measurement;organen;1;;;;;;;;;
336;1;;measurement;darm uitwendig;1;;;;;;;;;
336;1;;measurement;dooier;1;;;;;;;;;
336;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
337;1;;measurement;growth;NA;;gram;;;;;;;
337;1;;measurement;FC;NA;;gram;;;;;;;
337;1;;measurement;krop/conditie;NA;;;;;;;;;
337;1;;measurement;veren;NA;;;;;;;;;
337;1;;measurement;navel;NA;;;;;;;;;
337;1;;measurement;voetzolen;NA;;;;;;;;;
337;1;;measurement;pootstand;NA;;;;;;;;;
337;1;;measurement;heupkop;NA;;;;;;;;;
337;1;;measurement;organen;NA;;;;;;;;;
337;1;;measurement;darm uitwendig;NA;;;;;;;;;
337;1;;measurement;dooier;NA;;;;;;;;;
337;1;;measurement;luchtzakken en vliezen;NA;;;;;;;;;
338;1;;measurement;growth;972;;gram;;;;;;;
338;1;;measurement;FC;13056;;gram;;;;;;;
338;1;;measurement;krop/conditie;1;;;;;;;;;
338;1;;measurement;veren;3;;;;;;;;;
338;1;;measurement;navel;1;;;;;;;;;
338;1;;measurement;voetzolen;1;;;;;;;;;
338;1;;measurement;pootstand;1;;;;;;;;;
338;1;;measurement;heupkop;1;;;;;;;;;
338;1;;measurement;organen;1;;;;;;;;;
338;1;;measurement;darm uitwendig;1;;;;;;;;;
338;1;;measurement;dooier;1;;;;;;;;;
338;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
339;1;;measurement;growth;699;;gram;;;;;;;
339;1;;measurement;FC;13148;;gram;;;;;;;
339;1;;measurement;krop/conditie;1;;;;;;;;;
339;1;;measurement;veren;1;;;;;;;;;
339;1;;measurement;navel;1;;;;;;;;;
339;1;;measurement;voetzolen;2;;;;;;;;;
339;1;;measurement;pootstand;1;;;;;;;;;
339;1;;measurement;heupkop;1;;;;;;;;;
339;1;;measurement;organen;1;;;;;;;;;
339;1;;measurement;darm uitwendig;1;;;;;;;;;
339;1;;measurement;dooier;1;;;;;;;;;
339;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
340;1;;measurement;growth;1034;;gram;;;;;;;
340;1;;measurement;FC;13148;;gram;;;;;;;
340;1;;measurement;krop/conditie;1;;;;;;;;;
340;1;;measurement;veren;1;;;;;;;;;
340;1;;measurement;navel;1;;;;;;;;;
340;1;;measurement;voetzolen;1;;;;;;;;;
340;1;;measurement;pootstand;1;;;;;;;;;
340;1;;measurement;heupkop;1;;;;;;;;;
340;1;;measurement;organen;1;;;;;;;;;
340;1;;measurement;darm uitwendig;1;;;;;;;;;
340;1;;measurement;dooier;2;;;;;;;;;
340;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
341;1;;measurement;growth;1038;;gram;;;;;;;
341;1;;measurement;FC;13148;;gram;;;;;;;
341;1;;measurement;krop/conditie;1;;;;;;;;;
341;1;;measurement;veren;1;;;;;;;;;
341;1;;measurement;navel;1;;;;;;;;;
341;1;;measurement;voetzolen;2;;;;;;;;;
341;1;;measurement;pootstand;1;;;;;;;;;
341;1;;measurement;heupkop;1;;;;;;;;;
341;1;;measurement;organen;1;;;;;;;;;
341;1;;measurement;darm uitwendig;1;;;;;;;;;
341;1;;measurement;dooier;1;;;;;;;;;
341;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
342;1;;measurement;growth;987;;gram;;;;;;;
342;1;;measurement;FC;13148;;gram;;;;;;;
342;1;;measurement;krop/conditie;1;;;;;;;;;
342;1;;measurement;veren;3;;;;;;;;;
342;1;;measurement;navel;1;;;;;;;;;
342;1;;measurement;voetzolen;1;;;;;;;;;
342;1;;measurement;pootstand;1;;;;;;;;;
342;1;;measurement;heupkop;1;;;;;;;;;
342;1;;measurement;organen;1;;;;;;;;;
342;1;;measurement;darm uitwendig;1;;;;;;;;;
342;1;;measurement;dooier;1;;;;;;;;;
342;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
343;1;;measurement;growth;932;;gram;;;;;;;
343;1;;measurement;FC;13148;;gram;;;;;;;
343;1;;measurement;krop/conditie;1;;;;;;;;;
343;1;;measurement;veren;1;;;;;;;;;
343;1;;measurement;navel;1;;;;;;;;;
343;1;;measurement;voetzolen;2;;;;;;;;;
343;1;;measurement;pootstand;1;;;;;;;;;
343;1;;measurement;heupkop;2;;;;;;;;;
343;1;;measurement;organen;1;;;;;;;;;
343;1;;measurement;darm uitwendig;1;;;;;;;;;
343;1;;measurement;dooier;1;;;;;;;;;
343;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
344;1;;measurement;growth;945;;gram;;;;;;;
344;1;;measurement;FC;13148;;gram;;;;;;;
344;1;;measurement;krop/conditie;1;;;;;;;;;
344;1;;measurement;veren;1;;;;;;;;;
344;1;;measurement;navel;1;;;;;;;;;
344;1;;measurement;voetzolen;1;;;;;;;;;
344;1;;measurement;pootstand;1;;;;;;;;;
344;1;;measurement;heupkop;1;;;;;;;;;
344;1;;measurement;organen;1;;;;;;;;;
344;1;;measurement;darm uitwendig;1;;;;;;;;;
344;1;;measurement;dooier;1;;;;;;;;;
344;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
345;1;;measurement;growth;1034;;gram;;;;;;;
345;1;;measurement;FC;13148;;gram;;;;;;;
345;1;;measurement;krop/conditie;1;;;;;;;;;
345;1;;measurement;veren;1;;;;;;;;;
345;1;;measurement;navel;1;;;;;;;;;
345;1;;measurement;voetzolen;1;;;;;;;;;
345;1;;measurement;pootstand;1;;;;;;;;;
345;1;;measurement;heupkop;1;;;;;;;;;
345;1;;measurement;organen;1;;;;;;;;;
345;1;;measurement;darm uitwendig;1;;;;;;;;;
345;1;;measurement;dooier;1;;;;;;;;;
345;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
346;1;;measurement;growth;NA;;gram;;;;;;;
346;1;;measurement;FC;NA;;gram;;;;;;;
346;1;;measurement;krop/conditie;NA;;;;;;;;;
346;1;;measurement;veren;NA;;;;;;;;;
346;1;;measurement;navel;NA;;;;;;;;;
346;1;;measurement;voetzolen;NA;;;;;;;;;
346;1;;measurement;pootstand;NA;;;;;;;;;
346;1;;measurement;heupkop;NA;;;;;;;;;
346;1;;measurement;organen;NA;;;;;;;;;
346;1;;measurement;darm uitwendig;NA;;;;;;;;;
346;1;;measurement;dooier;NA;;;;;;;;;
346;1;;measurement;luchtzakken en vliezen;NA;;;;;;;;;
347;1;;measurement;growth;906;;gram;;;;;;;
347;1;;measurement;FC;13148;;gram;;;;;;;
347;1;;measurement;krop/conditie;1;;;;;;;;;
347;1;;measurement;veren;1;;;;;;;;;
347;1;;measurement;navel;1;;;;;;;;;
347;1;;measurement;voetzolen;2;;;;;;;;;
347;1;;measurement;pootstand;1;;;;;;;;;
347;1;;measurement;heupkop;1;;;;;;;;;
347;1;;measurement;organen;1;;;;;;;;;
347;1;;measurement;darm uitwendig;1;;;;;;;;;
347;1;;measurement;dooier;1;;;;;;;;;
347;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
348;1;;measurement;growth;905;;gram;;;;;;;
348;1;;measurement;FC;13148;;gram;;;;;;;
348;1;;measurement;krop/conditie;1;;;;;;;;;
348;1;;measurement;veren;1;;;;;;;;;
348;1;;measurement;navel;1;;;;;;;;;
348;1;;measurement;voetzolen;2;;;;;;;;;
348;1;;measurement;pootstand;1;;;;;;;;;
348;1;;measurement;heupkop;3;;;;;;;;;
348;1;;measurement;organen;1;;;;;;;;;
348;1;;measurement;darm uitwendig;1;;;;;;;;;
348;1;;measurement;dooier;1;;;;;;;;;
348;1;;measurement;luchtzakken en vliezen;1;;;;;;;;;
349;1;;measurement;growth;NA;;gram;;;;;;;
349;1;;measurement;FC;NA;;gram;;;;;;;
349;1;;measurement;krop/conditie;NA;;;;;;;;;
349;1;;measurement;veren;NA;;;;;;;;;
349;1;;measurement;navel;NA;;;;;;;;;
349;1;;measurement;voetzolen;NA;;;;;;;;;
349;1;;measurement;pootstand;NA;;;;;;;;;
349;1;;measurement;heupkop;NA;;;;;;;;;
349;1;;measurement;organen;NA;;;;;;;;;
349;1;;measurement;darm uitwendig;NA;;;;;;;;;
349;1;;measurement;dooier;NA;;;;;;;;;
349;1;;measurement;luchtzakken en vliezen;NA;;;;;;;;;
350;1;;measurement;growth;NA;;gram;;;;;;;
350;1;;measurement;FC;NA;;gram;;;;;;;
350;1;;measurement;krop/conditie;NA;;;;;;;;;
350;1;;measurement;veren;NA;;;;;;;;;
350;1;;measurement;navel;NA;;;;;;;;;
350;1;;measurement;voetzolen;NA;;;;;;;;;
350;1;;measurement;pootstand;NA;;;;;;;;;
350;1;;measurement;heupkop;NA;;;;;;;;;
350;1;;measurement;organen;NA;;;;;;;;;
350;1;;measurement;darm uitwendig;NA;;;;;;;;;
350;1;;measurement;dooier;NA;;;;;;;;;
350;1;;measurement;luchtzakken en vliezen;NA;;;;;;;;;
351;1;;measurement;growth;827;;gram;;;;;;;
351;1;;measurement;FC;13148;;gram;;;;;;;
351;1;;measurement;krop/conditie;1;;;;;;;;;
351;1;;measurement;veren;1;;;;;;;;;
351;1;;measurement;navel;1;;;;;;;;;
351;1;;measurement;voetzolen;2;;;;;;;;;
