host_id;event_day;event_time;event_type;measurement_type;measurement_quantity;measurement_outcome;measurement_unit;inoculation_type;inoculation_pathogen;inoculation_dose;inoculation_unit;inoculation_outcome;treatment_type;treatment_dose;treatment_unit;treatment_outcome
394;7;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
394;8;08:00;M;swabweight_before;4.72;0;gram;;;;;;;;;
394;8;14:00;M;swabweight_after;4.83;0;gram;;;;;;;;;
394;8;10:00;M;esbl_count;100;0;count;;;;;;;;;
394;8;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
394;9;08:00;M;swabweight_before;4.52;0;gram;;;;;;;;;
394;9;14:00;M;swabweight_after;4.75;0;gram;;;;;;;;;
394;9;10:00;M;esbl_count;1000;0;count;;;;;;;;;
394;9;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
394;10;08:00;M;swabweight_before;4.48;0;gram;;;;;;;;;
394;10;14:00;M;swabweight_after;4.64;0;gram;;;;;;;;;
394;10;10:00;M;esbl_count;10;0;count;;;;;;;;;
394;10;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
394;11;08:00;M;swabweight_before;4.76;0;gram;;;;;;;;;
394;11;14:00;M;swabweight_after;4.94;0;gram;;;;;;;;;
394;11;10:00;M;esbl_count;1;0;count;;;;;;;;;
394;11;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
394;12;08:00;M;swabweight_before;4.73;0;gram;;;;;;;;;
394;12;14:00;M;swabweight_after;4.88;0;gram;;;;;;;;;
394;12;10:00;M;esbl_count;10;0;count;;;;;;;;;
394;12;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
394;13;08:00;M;swabweight_before;4.69;0;gram;;;;;;;;;
394;13;14:00;M;swabweight_after;4.93;0;gram;;;;;;;;;
394;13;10:00;M;esbl_count;1;0;count;;;;;;;;;
394;13;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
394;14;08:00;M;swabweight_before;4.67;0;gram;;;;;;;;;
394;14;14:00;M;swabweight_after;4.9;0;gram;;;;;;;;;
394;14;10:00;M;esbl_count;10;0;count;;;;;;;;;
394;14;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
394;16;08:00;M;swabweight_before;4.54;0;gram;;;;;;;;;
394;16;14:00;M;swabweight_after;4.63;0;gram;;;;;;;;;
394;16;10:00;M;esbl_count;0.1;0;count;;;;;;;;;
394;16;10:00;M;ecoli_count;100;0;count;;;;;;;;;
394;19;08:00;M;swabweight_before;4.77;0;gram;;;;;;;;;
394;19;14:00;M;swabweight_after;4.89;0;gram;;;;;;;;;
394;19;10:00;M;esbl_count;1;0;count;;;;;;;;;
394;19;10:00;M;ecoli_count;100;0;count;;;;;;;;;
394;21;08:00;M;swabweight_before;4.71;0;gram;;;;;;;;;
394;21;14:00;M;swabweight_after;4.92;0;gram;;;;;;;;;
394;21;10:00;M;esbl_count;1;0;count;;;;;;;;;
394;21;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
394;22;10:00;M;cae_faeces;0.2;0;count;;;;;;;;;
394;22;10:00;M;cae_faeces;2.16;0;count;;;;;;;;;
394;22;10:00;M;cae_esbl;1000;0;count;;;;;;;;;
394;22;10:00;M;cae_ecoli;100000;0;count;;;;;;;;;
395;1;08:00;M;swabweight_before;4.73;0;gram;;;;;;;;;
395;1;14:00;M;swabweight_after;4.79;0;gram;;;;;;;;;
395;1;10:00;M;esbl_count;0;0;count;;;;;;;;;
395;1;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
395;2;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
395;2;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
395;2;10:00;M;esbl_count;0;0;count;;;;;;;;;
395;2;10:00;M;ecoli_count;0;0;count;;;;;;;;;
395;3;08:00;M;swabweight_before;4.73;0;gram;;;;;;;;;
395;3;14:00;M;swabweight_after;4.77;0;gram;;;;;;;;;
395;3;10:00;M;esbl_count;0;0;count;;;;;;;;;
395;3;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
395;4;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
395;4;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
395;4;10:00;M;esbl_count;0;0;count;;;;;;;;;
395;4;10:00;M;ecoli_count;0;0;count;;;;;;;;;
395;5;08:00;M;swabweight_before;4.74;0;gram;;;;;;;;;
395;5;14:00;M;swabweight_after;4.83;0;gram;;;;;;;;;
395;5;10:00;M;esbl_count;0;0;count;;;;;;;;;
395;5;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
395;6;08:00;M;swabweight_before;4.7;0;gram;;;;;;;;;
395;6;14:00;M;swabweight_after;4.8;0;gram;;;;;;;;;
395;6;10:00;M;esbl_count;0;0;count;;;;;;;;;
395;6;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
395;7;08:00;M;swabweight_before;4.71;0;gram;;;;;;;;;
395;7;14:00;M;swabweight_after;4.84;0;gram;;;;;;;;;
395;7;10:00;M;esbl_count;10;0;count;;;;;;;;;
395;7;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
395;8;08:00;M;swabweight_before;4.5;0;gram;;;;;;;;;
395;8;14:00;M;swabweight_after;4.6;0;gram;;;;;;;;;
395;8;10:00;M;esbl_count;1;0;count;;;;;;;;;
395;8;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
395;9;08:00;M;swabweight_before;4.68;0;gram;;;;;;;;;
395;9;14:00;M;swabweight_after;4.8;0;gram;;;;;;;;;
395;9;10:00;M;esbl_count;1000;0;count;;;;;;;;;
395;9;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
395;10;08:00;M;swabweight_before;4.68;0;gram;;;;;;;;;
395;10;14:00;M;swabweight_after;4.72;0;gram;;;;;;;;;
395;10;10:00;M;esbl_count;10;0;count;;;;;;;;;
395;10;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
395;11;08:00;M;swabweight_before;4.78;0;gram;;;;;;;;;
395;11;14:00;M;swabweight_after;4.84;0;gram;;;;;;;;;
395;11;10:00;M;esbl_count;1;0;count;;;;;;;;;
395;11;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
395;12;08:00;M;swabweight_before;4.78;0;gram;;;;;;;;;
395;12;14:00;M;swabweight_after;4.85;0;gram;;;;;;;;;
395;12;10:00;M;esbl_count;10;0;count;;;;;;;;;
395;12;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
395;13;08:00;M;swabweight_before;4.66;0;gram;;;;;;;;;
395;13;14:00;M;swabweight_after;4.76;0;gram;;;;;;;;;
395;13;10:00;M;esbl_count;10;0;count;;;;;;;;;
395;13;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
395;14;08:00;M;swabweight_before;4.69;0;gram;;;;;;;;;
395;14;14:00;M;swabweight_after;4.76;0;gram;;;;;;;;;
395;14;10:00;M;esbl_count;1;0;count;;;;;;;;;
395;14;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
395;16;08:00;M;swabweight_before;4.64;0;gram;;;;;;;;;
395;16;14:00;M;swabweight_after;4.69;0;gram;;;;;;;;;
395;16;10:00;M;esbl_count;0.1;0;count;;;;;;;;;
395;16;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
395;19;08:00;M;swabweight_before;4.63;0;gram;;;;;;;;;
395;19;14:00;M;swabweight_after;4.74;0;gram;;;;;;;;;
395;19;10:00;M;esbl_count;0.1;0;count;;;;;;;;;
395;19;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
395;21;08:00;M;swabweight_before;4.72;0;gram;;;;;;;;;
395;21;14:00;M;swabweight_after;4.81;0;gram;;;;;;;;;
395;21;10:00;M;esbl_count;1;0;count;;;;;;;;;
395;21;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
395;22;10:00;M;cae_faeces;0.35;0;count;;;;;;;;;
395;22;10:00;M;cae_faeces;3.69;0;count;;;;;;;;;
395;22;10:00;M;cae_esbl;100;0;count;;;;;;;;;
395;22;10:00;M;cae_ecoli;100000;0;count;;;;;;;;;
396;1;08:00;M;swabweight_before;4.73;0;gram;;;;;;;;;
396;1;14:00;M;swabweight_after;4.76;0;gram;;;;;;;;;
396;1;10:00;M;esbl_count;0;0;count;;;;;;;;;
396;1;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
396;2;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
396;2;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
396;2;10:00;M;esbl_count;0;0;count;;;;;;;;;
396;2;10:00;M;ecoli_count;0;0;count;;;;;;;;;
396;3;08:00;M;swabweight_before;4.7;0;gram;;;;;;;;;
396;3;14:00;M;swabweight_after;4.77;0;gram;;;;;;;;;
396;3;10:00;M;esbl_count;0;0;count;;;;;;;;;
396;3;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
396;4;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
396;4;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
396;4;10:00;M;esbl_count;0;0;count;;;;;;;;;
396;4;10:00;M;ecoli_count;0;0;count;;;;;;;;;
396;5;08:00;M;swabweight_before;4.66;0;gram;;;;;;;;;
396;5;14:00;M;swabweight_after;4.78;0;gram;;;;;;;;;
396;5;10:00;M;esbl_count;0;0;count;;;;;;;;;
396;5;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
396;6;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
396;6;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
396;6;10:00;M;esbl_count;0;0;count;;;;;;;;;
396;6;10:00;M;ecoli_count;0;0;count;;;;;;;;;
396;7;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
396;7;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
396;7;10:00;M;esbl_count;0;0;count;;;;;;;;;
396;7;10:00;M;ecoli_count;0;0;count;;;;;;;;;
396;8;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
396;8;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
396;8;10:00;M;esbl_count;0;0;count;;;;;;;;;
396;8;10:00;M;ecoli_count;0;0;count;;;;;;;;;
396;9;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
396;9;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
396;9;10:00;M;esbl_count;0;0;count;;;;;;;;;
396;9;10:00;M;ecoli_count;0;0;count;;;;;;;;;
396;10;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
396;10;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
396;10;10:00;M;esbl_count;0;0;count;;;;;;;;;
396;10;10:00;M;ecoli_count;0;0;count;;;;;;;;;
396;11;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
396;11;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
396;11;10:00;M;esbl_count;0;0;count;;;;;;;;;
396;11;10:00;M;ecoli_count;0;0;count;;;;;;;;;
396;12;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
396;12;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
396;12;10:00;M;esbl_count;0;0;count;;;;;;;;;
396;12;10:00;M;ecoli_count;0;0;count;;;;;;;;;
396;13;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
396;13;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
396;13;10:00;M;esbl_count;0;0;count;;;;;;;;;
396;13;10:00;M;ecoli_count;0;0;count;;;;;;;;;
396;14;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
396;14;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
396;14;10:00;M;esbl_count;0;0;count;;;;;;;;;
396;14;10:00;M;ecoli_count;0;0;count;;;;;;;;;
396;16;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
396;16;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
396;16;10:00;M;esbl_count;0;0;count;;;;;;;;;
396;16;10:00;M;ecoli_count;0;0;count;;;;;;;;;
396;19;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
396;19;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
396;19;10:00;M;esbl_count;0;0;count;;;;;;;;;
396;19;10:00;M;ecoli_count;0;0;count;;;;;;;;;
396;21;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
396;21;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
396;21;10:00;M;esbl_count;0;0;count;;;;;;;;;
396;21;10:00;M;ecoli_count;0;0;count;;;;;;;;;
396;22;10:00;M;cae_faeces;0;0;count;;;;;;;;;
396;22;10:00;M;cae_faeces;0;0;count;;;;;;;;;
396;22;10:00;M;cae_esbl;0;0;count;;;;;;;;;
396;22;10:00;M;cae_ecoli;0;0;count;;;;;;;;;
397;1;08:00;M;swabweight_before;4.79;0;gram;;;;;;;;;
397;1;14:00;M;swabweight_after;4.83;0;gram;;;;;;;;;
397;1;10:00;M;esbl_count;0;0;count;;;;;;;;;
397;1;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
397;2;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
397;2;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
397;2;10:00;M;esbl_count;0;0;count;;;;;;;;;
397;2;10:00;M;ecoli_count;0;0;count;;;;;;;;;
397;3;08:00;M;swabweight_before;4.75;0;gram;;;;;;;;;
397;3;14:00;M;swabweight_after;4.77;0;gram;;;;;;;;;
397;3;10:00;M;esbl_count;0;0;count;;;;;;;;;
397;3;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
397;4;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
397;4;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
397;4;10:00;M;esbl_count;0;0;count;;;;;;;;;
397;4;10:00;M;ecoli_count;0;0;count;;;;;;;;;
397;5;08:00;M;swabweight_before;4.49;0;gram;;;;;;;;;
397;5;14:00;M;swabweight_after;4.56;0;gram;;;;;;;;;
397;5;10:00;M;esbl_count;0;0;count;;;;;;;;;
397;5;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
397;6;08:00;M;swabweight_before;4.7;0;gram;;;;;;;;;
397;6;14:00;M;swabweight_after;4.78;0;gram;;;;;;;;;
397;6;10:00;M;esbl_count;0;0;count;;;;;;;;;
397;6;10:00;M;ecoli_count;100;0;count;;;;;;;;;
397;7;08:00;M;swabweight_before;4.64;0;gram;;;;;;;;;
397;7;14:00;M;swabweight_after;4.81;0;gram;;;;;;;;;
397;7;10:00;M;esbl_count;10;0;count;;;;;;;;;
397;7;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
397;8;08:00;M;swabweight_before;4.69;0;gram;;;;;;;;;
397;8;14:00;M;swabweight_after;4.75;0;gram;;;;;;;;;
397;8;10:00;M;esbl_count;1;0;count;;;;;;;;;
397;8;10:00;M;ecoli_count;100;0;count;;;;;;;;;
397;9;08:00;M;swabweight_before;4.71;0;gram;;;;;;;;;
397;9;14:00;M;swabweight_after;4.95;0;gram;;;;;;;;;
397;9;10:00;M;esbl_count;10;0;count;;;;;;;;;
397;9;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
397;10;08:00;M;swabweight_before;4.7;0;gram;;;;;;;;;
397;10;14:00;M;swabweight_after;4.77;0;gram;;;;;;;;;
397;10;10:00;M;esbl_count;1;0;count;;;;;;;;;
397;10;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
397;11;08:00;M;swabweight_before;4.7;0;gram;;;;;;;;;
397;11;14:00;M;swabweight_after;4.93;0;gram;;;;;;;;;
397;11;10:00;M;esbl_count;10;0;count;;;;;;;;;
397;11;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
397;12;08:00;M;swabweight_before;4.77;0;gram;;;;;;;;;
397;12;14:00;M;swabweight_after;4.91;0;gram;;;;;;;;;
397;12;10:00;M;esbl_count;1;0;count;;;;;;;;;
397;12;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
397;13;08:00;M;swabweight_before;4.57;0;gram;;;;;;;;;
397;13;14:00;M;swabweight_after;4.77;0;gram;;;;;;;;;
397;13;10:00;M;esbl_count;10;0;count;;;;;;;;;
397;13;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
397;14;08:00;M;swabweight_before;4.57;0;gram;;;;;;;;;
397;14;14:00;M;swabweight_after;4.67;0;gram;;;;;;;;;
397;14;10:00;M;esbl_count;10;0;count;;;;;;;;;
397;14;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
397;16;08:00;M;swabweight_before;4.73;0;gram;;;;;;;;;
397;16;14:00;M;swabweight_after;4.8;0;gram;;;;;;;;;
397;16;10:00;M;esbl_count;0.1;0;count;;;;;;;;;
397;16;10:00;M;ecoli_count;100;0;count;;;;;;;;;
397;19;08:00;M;swabweight_before;4.74;0;gram;;;;;;;;;
397;19;14:00;M;swabweight_after;4.9;0;gram;;;;;;;;;
397;19;10:00;M;esbl_count;0.1;0;count;;;;;;;;;
397;19;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
397;21;08:00;M;swabweight_before;4.78;0;gram;;;;;;;;;
397;21;14:00;M;swabweight_after;4.95;0;gram;;;;;;;;;
397;21;10:00;M;esbl_count;1;0;count;;;;;;;;;
397;21;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
397;22;10:00;M;cae_faeces;0.3;0;count;;;;;;;;;
397;22;10:00;M;cae_faeces;3.2;0;count;;;;;;;;;
397;22;10:00;M;cae_esbl;10;0;count;;;;;;;;;
397;22;10:00;M;cae_ecoli;100000;0;count;;;;;;;;;
398;1;08:00;M;swabweight_before;4.74;0;gram;;;;;;;;;
398;1;14:00;M;swabweight_after;4.77;0;gram;;;;;;;;;
398;1;10:00;M;esbl_count;0;0;count;;;;;;;;;
398;1;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
398;2;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
398;2;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
398;2;10:00;M;esbl_count;0;0;count;;;;;;;;;
398;2;10:00;M;ecoli_count;0;0;count;;;;;;;;;
398;3;08:00;M;swabweight_before;4.73;0;gram;;;;;;;;;
398;3;14:00;M;swabweight_after;4.78;0;gram;;;;;;;;;
398;3;10:00;M;esbl_count;0;0;count;;;;;;;;;
398;3;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
398;4;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
398;4;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
398;4;10:00;M;esbl_count;0;0;count;;;;;;;;;
398;4;10:00;M;ecoli_count;0;0;count;;;;;;;;;
398;5;08:00;M;swabweight_before;4.65;0;gram;;;;;;;;;
398;5;14:00;M;swabweight_after;4.72;0;gram;;;;;;;;;
398;5;10:00;M;esbl_count;0;0;count;;;;;;;;;
398;5;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
398;6;08:00;M;swabweight_before;4.7;0;gram;;;;;;;;;
398;6;14:00;M;swabweight_after;4.75;0;gram;;;;;;;;;
398;6;10:00;M;esbl_count;0;0;count;;;;;;;;;
398;6;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
398;7;08:00;M;swabweight_before;4.69;0;gram;;;;;;;;;
398;7;14:00;M;swabweight_after;4.81;0;gram;;;;;;;;;
398;7;10:00;M;esbl_count;0.1;0;count;;;;;;;;;
398;7;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
398;8;08:00;M;swabweight_before;4.7;0;gram;;;;;;;;;
398;8;14:00;M;swabweight_after;4.75;0;gram;;;;;;;;;
398;8;10:00;M;esbl_count;0.1;0;count;;;;;;;;;
398;8;10:00;M;ecoli_count;100;0;count;;;;;;;;;
398;9;08:00;M;swabweight_before;4.69;0;gram;;;;;;;;;
398;9;14:00;M;swabweight_after;4.76;0;gram;;;;;;;;;
398;9;10:00;M;esbl_count;1;0;count;;;;;;;;;
398;9;10:00;M;ecoli_count;100;0;count;;;;;;;;;
398;10;08:00;M;swabweight_before;4.53;0;gram;;;;;;;;;
398;10;14:00;M;swabweight_after;4.64;0;gram;;;;;;;;;
398;10;10:00;M;esbl_count;10;0;count;;;;;;;;;
398;10;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
398;11;08:00;M;swabweight_before;4.72;0;gram;;;;;;;;;
398;11;14:00;M;swabweight_after;4.88;0;gram;;;;;;;;;
398;11;10:00;M;esbl_count;10;0;count;;;;;;;;;
398;11;10:00;M;ecoli_count;100;0;count;;;;;;;;;
398;12;08:00;M;swabweight_before;4.77;0;gram;;;;;;;;;
398;12;14:00;M;swabweight_after;4.9;0;gram;;;;;;;;;
398;12;10:00;M;esbl_count;1;0;count;;;;;;;;;
398;12;10:00;M;ecoli_count;10;0;count;;;;;;;;;
398;13;08:00;M;swabweight_before;4.71;0;gram;;;;;;;;;
398;13;14:00;M;swabweight_after;4.87;0;gram;;;;;;;;;
398;13;10:00;M;esbl_count;1;0;count;;;;;;;;;
398;13;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
398;14;08:00;M;swabweight_before;4.61;0;gram;;;;;;;;;
398;14;14:00;M;swabweight_after;4.7;0;gram;;;;;;;;;
398;14;10:00;M;esbl_count;0.1;0;count;;;;;;;;;
398;14;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
398;16;08:00;M;swabweight_before;4.57;0;gram;;;;;;;;;
398;16;14:00;M;swabweight_after;4.63;0;gram;;;;;;;;;
398;16;10:00;M;esbl_count;0.1;0;count;;;;;;;;;
398;16;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
398;19;08:00;M;swabweight_before;4.68;0;gram;;;;;;;;;
398;19;14:00;M;swabweight_after;4.9;0;gram;;;;;;;;;
398;19;10:00;M;esbl_count;1;0;count;;;;;;;;;
398;19;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
398;21;08:00;M;swabweight_before;4.63;0;gram;;;;;;;;;
398;21;14:00;M;swabweight_after;4.71;0;gram;;;;;;;;;
398;21;10:00;M;esbl_count;100;0;count;;;;;;;;;
398;21;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
398;22;10:00;M;cae_faeces;0.19;0;count;;;;;;;;;
398;22;10:00;M;cae_faeces;2.03;0;count;;;;;;;;;
398;22;10:00;M;cae_esbl;1000;0;count;;;;;;;;;
398;22;10:00;M;cae_ecoli;100000;0;count;;;;;;;;;
399;1;08:00;M;swabweight_before;4.72;0;gram;;;;;;;;;
399;1;14:00;M;swabweight_after;4.76;0;gram;;;;;;;;;
399;1;10:00;M;esbl_count;0;0;count;;;;;;;;;
399;1;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
399;2;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
399;2;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
399;2;10:00;M;esbl_count;0;0;count;;;;;;;;;
399;2;10:00;M;ecoli_count;0;0;count;;;;;;;;;
399;3;08:00;M;swabweight_before;4.7;0;gram;;;;;;;;;
399;3;14:00;M;swabweight_after;4.76;0;gram;;;;;;;;;
399;3;10:00;M;esbl_count;0;0;count;;;;;;;;;
399;3;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
399;4;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
399;4;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
399;4;10:00;M;esbl_count;0;0;count;;;;;;;;;
399;4;10:00;M;ecoli_count;0;0;count;;;;;;;;;
399;5;08:00;M;swabweight_before;4.66;0;gram;;;;;;;;;
399;5;14:00;M;swabweight_after;4.8;0;gram;;;;;;;;;
399;5;10:00;M;esbl_count;0;0;count;;;;;;;;;
399;5;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
399;6;08:00;M;swabweight_before;4.54;0;gram;;;;;;;;;
399;6;14:00;M;swabweight_after;4.64;0;gram;;;;;;;;;
399;6;10:00;M;esbl_count;0;0;count;;;;;;;;;
399;6;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
399;7;08:00;M;swabweight_before;4.53;0;gram;;;;;;;;;
399;7;14:00;M;swabweight_after;4.73;0;gram;;;;;;;;;
399;7;10:00;M;esbl_count;0.1;0;count;;;;;;;;;
399;7;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
399;8;08:00;M;swabweight_before;4.66;0;gram;;;;;;;;;
399;8;14:00;M;swabweight_after;4.76;0;gram;;;;;;;;;
399;8;10:00;M;esbl_count;1;0;count;;;;;;;;;
399;8;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
399;9;08:00;M;swabweight_before;4.7;0;gram;;;;;;;;;
399;9;14:00;M;swabweight_after;4.83;0;gram;;;;;;;;;
399;9;10:00;M;esbl_count;10;0;count;;;;;;;;;
399;9;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
399;10;08:00;M;swabweight_before;4.71;0;gram;;;;;;;;;
399;10;14:00;M;swabweight_after;4.83;0;gram;;;;;;;;;
399;10;10:00;M;esbl_count;10;0;count;;;;;;;;;
399;10;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
399;11;08:00;M;swabweight_before;4.63;0;gram;;;;;;;;;
399;11;14:00;M;swabweight_after;4.76;0;gram;;;;;;;;;
399;11;10:00;M;esbl_count;10;0;count;;;;;;;;;
399;11;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
399;12;08:00;M;swabweight_before;4.8;0;gram;;;;;;;;;
399;12;14:00;M;swabweight_after;4.92;0;gram;;;;;;;;;
399;12;10:00;M;esbl_count;1;0;count;;;;;;;;;
399;12;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
399;13;08:00;M;swabweight_before;4.64;0;gram;;;;;;;;;
399;13;14:00;M;swabweight_after;4.83;0;gram;;;;;;;;;
399;13;10:00;M;esbl_count;10;0;count;;;;;;;;;
399;13;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
399;14;08:00;M;swabweight_before;4.72;0;gram;;;;;;;;;
399;14;14:00;M;swabweight_after;4.83;0;gram;;;;;;;;;
399;14;10:00;M;esbl_count;10;0;count;;;;;;;;;
399;14;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
399;16;08:00;M;swabweight_before;4.61;0;gram;;;;;;;;;
399;16;14:00;M;swabweight_after;4.7;0;gram;;;;;;;;;
399;16;10:00;M;esbl_count;1;0;count;;;;;;;;;
399;16;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
399;19;08:00;M;swabweight_before;4.74;0;gram;;;;;;;;;
399;19;14:00;M;swabweight_after;5;0;gram;;;;;;;;;
399;19;10:00;M;esbl_count;1;0;count;;;;;;;;;
399;19;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
399;21;08:00;M;swabweight_before;4.7;0;gram;;;;;;;;;
399;21;14:00;M;swabweight_after;4.76;0;gram;;;;;;;;;
399;21;10:00;M;esbl_count;1;0;count;;;;;;;;;
399;21;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
399;22;10:00;M;cae_faeces;0.73;0;count;;;;;;;;;
399;22;10:00;M;cae_faeces;7.62;0;count;;;;;;;;;
399;22;10:00;M;cae_esbl;1000;0;count;;;;;;;;;
399;22;10:00;M;cae_ecoli;100000;0;count;;;;;;;;;
103;30;10:00;T;;;;;;;;;;none;0;ml;0
104;30;10:00;T;;;;;;;;;;none;100;ml;0
107;30;10:00;T;;;;;;;;;;none;10;ml;0
109;30;10:00;T;;;;;;;;;;none;100;ml;0
111;30;10:00;T;;;;;;;;;;none;0;ml;0
112;30;10:00;T;;;;;;;;;;aviguard;100;ml;0
113;30;10:00;T;;;;;;;;;;aviguard;100;ml;0
114;30;10:00;T;;;;;;;;;;none;0;ml;0
115;30;10:00;T;;;;;;;;;;none;10;ml;0
116;30;10:00;T;;;;;;;;;;aviguard;10;ml;0
117;30;10:00;T;;;;;;;;;;aviguard;100;ml;0
118;30;10:00;T;;;;;;;;;;aviguard;10;ml;0
120;30;10:00;T;;;;;;;;;;aviguard;10;ml;0
121;30;10:00;T;;;;;;;;;;none;0;ml;0
